"",">40hrs/week",">$14/hr","no kids","age <40yrs","not disabled","after 1983"
"5294",1,1,0,1,1,0
"5295",1,1,0,1,1,0
"5296",0,1,0,1,1,0
"5297",0,0,0,1,1,1
"5298",1,0,0,1,1,1
"5299",0,0,0,0,1,1
"5300",0,0,0,0,1,1
"5301",0,0,0,0,1,1
"5302",1,0,0,1,1,0
"5303",1,0,0,1,1,0
"5304",1,0,0,1,1,0
"5305",1,0,0,1,1,0
"5306",1,0,0,1,1,0
"5307",0,0,0,1,1,1
"5308",0,0,0,1,1,1
"5309",0,0,0,1,1,1
"5310",0,0,0,1,1,1
"5311",0,0,0,0,1,1
"5312",1,0,0,1,1,0
"5313",1,0,0,1,1,0
"5314",1,0,0,1,1,0
"5315",0,0,0,1,1,0
"5316",0,0,0,1,1,0
"5317",1,0,0,1,1,1
"5318",1,0,0,0,1,1
"5319",1,0,0,0,1,1
"5320",1,0,0,0,1,1
"5321",1,0,0,0,1,1
